Warehouse,Location,Pickable,Sellable,"Pick Priority","Transfer bin",Staging,Quantity,Type
Primary,27-06-G-01,No,Yes,1,No,No,38,Bin
Primary,27-06-G-02,No,Yes,1,No,No,6,Bin
Primary,27-06-G-03,No,Yes,1,No,No,30,Bin
Primary,27-06-G-04,No,Yes,1,No,No,10,Bin
Primary,27-06-G-05,No,Yes,1,No,No,6,Bin
Primary,27-06-G-06,No,Yes,1,No,No,35,Bin
Primary,27-06-H-01,No,Yes,1,No,No,9,Bin
Primary,27-06-H-02,No,Yes,1,No,No,32,Bin
Primary,27-06-H-03,No,Yes,1,No,No,69,Bin
Primary,27-06-H-04,No,Yes,1,No,No,7,Bin
Primary,27-06-H-05,No,Yes,1,No,No,25,Bin
Primary,27-06-H-06,No,Yes,1,No,No,11,Bin
Primary,27-06-H-07,No,Yes,1,No,No,26,Bin
Primary,27-06-I-01,No,Yes,1,No,No,109,Bin
Primary,27-06-I-02,No,Yes,1,No,No,6,Bin
Primary,27-06-I-03,No,Yes,1,No,No,121,Bin
Primary,27-06-I-04,No,Yes,1,No,No,40,Bin
Primary,27-06-I-05,No,Yes,1,No,No,16,Bin
Primary,27-06-I-06,No,Yes,1,No,No,1,Bin
Primary,27-06-J-01,No,Yes,1,No,No,10,Bin
Primary,27-06-J-02,No,Yes,1,No,No,16,Bin
Primary,27-06-J-03,No,Yes,1,No,No,33,Bin
Primary,27-06-J-04,No,Yes,1,No,No,5,Bin
Primary,27-06-J-05,No,Yes,1,No,No,12,Bin
Primary,27-06-J-06,No,Yes,1,No,No,6,Bin
Primary,27-06-J-07,No,Yes,1,No,No,16,Bin
Primary,27-06-K-01,No,Yes,1,No,No,6,Bin
Primary,27-06-K-02,No,Yes,1,No,No,12,Bin
Primary,27-06-K-03,No,Yes,1,No,No,18,Bin
Primary,27-06-K-04,No,Yes,1,No,No,8,Bin
Primary,27-06-K-05,No,Yes,1,No,No,12,Bin
Primary,27-06-K-06,No,Yes,1,No,No,14,Bin
Primary,27-06-K-07,No,Yes,1,No,No,18,Bin
Primary,27-06-L-01,No,Yes,1,No,No,10,Bin
Primary,27-06-L-02,No,Yes,1,No,No,4,Bin
Primary,27-06-L-03,No,Yes,1,No,No,15,Bin
Primary,27-06-L-04,No,Yes,1,No,No,20,Bin
Primary,27-06-L-05,No,Yes,1,No,No,6,Bin
Primary,27-06-L-06,No,Yes,1,No,No,2,Bin
Primary,27-06-L-07,No,Yes,1,No,No,6,Bin
Primary,27-06-M-01,No,Yes,1,No,No,6,Bin
Primary,27-06-M-03,No,Yes,1,No,No,10,Bin
Primary,27-06-M-04,No,Yes,1,No,No,2,Bin
Primary,27-06-M-05,No,Yes,1,No,No,46,Bin
Primary,27-06-M-06,No,Yes,1,No,No,11,Bin
Primary,27-06-M-07,No,Yes,1,No,No,15,Bin
Primary,27-07-A-04,Yes,Yes,0,No,No,34,Bin
Primary,27-07-A-05,Yes,Yes,0,No,No,58,Bin
Primary,27-07-A-06,Yes,Yes,0,No,No,31,Bin
Primary,27-07-B-02,Yes,Yes,0,No,No,6,Bin
Primary,27-07-B-04,No,Yes,0,No,No,182,Bin
Primary,27-07-B-05,Yes,Yes,0,No,No,6,Bin
Primary,27-07-B-06,Yes,Yes,0,No,No,3,Bin
Primary,27-07-B-07,Yes,Yes,0,No,No,82,Bin
Primary,27-07-C-01,Yes,Yes,1,No,No,9,Bin
Primary,27-07-C-02,Yes,Yes,1,No,No,2,Bin
Primary,27-07-C-03,Yes,Yes,1,No,No,1,Bin
Primary,27-07-C-04,Yes,Yes,1,No,No,2,Bin
Primary,27-07-C-05,Yes,Yes,1,No,No,113,Bin
Primary,27-07-C-06,Yes,Yes,1,No,No,2,Bin
Primary,27-07-C-07,Yes,Yes,1,No,No,20,Bin
Primary,27-07-D-01,Yes,Yes,1,No,No,14,Bin
Primary,27-07-D-02,Yes,Yes,1,No,No,12,Bin
Primary,27-07-D-04,Yes,Yes,1,No,No,37,Bin
Primary,27-07-D-06,Yes,Yes,1,No,No,19,Bin
Primary,27-07-D-07,Yes,Yes,1,No,No,2,Bin
Primary,27-07-D-08,Yes,Yes,1,No,No,8,Bin
Primary,27-07-E-01,No,Yes,1,No,No,11,Bin
Primary,27-07-E-02,Yes,Yes,1,No,No,8,Bin
Primary,27-07-E-03,No,Yes,1,No,No,4,Bin
Primary,27-07-E-04,No,Yes,1,No,No,1,Bin
Primary,27-07-E-06,No,Yes,1,No,No,11,Bin
Primary,27-07-E-07,No,Yes,1,No,No,2,Bin
Primary,27-07-F-01,No,Yes,1,No,No,3,Bin
Primary,27-07-F-02,No,Yes,1,No,No,5,Bin
Primary,27-07-F-03,Yes,Yes,1,No,No,5,Bin
Primary,27-07-F-04,No,Yes,1,No,No,6,Bin
Primary,27-07-F-05,No,Yes,1,No,No,16,Bin
Primary,27-07-F-06,No,Yes,1,No,No,16,Bin
Primary,27-07-F-07,Yes,Yes,1,No,No,8,Bin
Primary,27-07-F-08,No,Yes,1,No,No,10,Bin
Primary,27-07-G-01,No,Yes,1,No,No,21,Bin
Primary,27-07-G-02,No,Yes,1,No,No,21,Bin
Primary,27-07-G-03,No,Yes,1,No,No,4,Bin
Primary,27-07-G-04,No,Yes,1,No,No,5,Bin
Primary,27-07-G-05,No,Yes,1,No,No,12,Bin
Primary,27-07-G-06,No,Yes,1,No,No,5,Bin
Primary,27-07-G-07,No,Yes,1,No,No,26,Bin
Primary,27-07-H-01,No,Yes,1,No,No,20,Bin
Primary,27-07-H-02,No,Yes,1,No,No,42,Bin
Primary,27-07-H-03,No,Yes,1,No,No,16,Bin
Primary,27-07-H-04,No,Yes,1,No,No,14,Bin
Primary,27-07-H-05,No,Yes,1,No,No,18,Bin
Primary,27-07-H-06,No,Yes,1,No,No,4,Bin
Primary,27-07-H-07,No,Yes,1,No,No,33,Bin
Primary,27-07-I-01,No,Yes,1,No,No,16,Bin
Primary,27-07-I-02,No,Yes,1,No,No,20,Bin
Primary,27-07-I-03,No,Yes,1,No,No,4,Bin
Primary,27-07-I-05,No,Yes,1,No,No,102,Bin
Primary,27-07-I-07,No,Yes,1,No,No,6,Bin
Primary,27-07-J-01,No,Yes,1,No,No,11,Bin
Primary,27-07-J-03,No,Yes,1,No,No,20,Bin
Primary,27-07-J-04,No,Yes,1,No,No,4,Bin
Primary,27-07-J-05,No,Yes,1,No,No,20,Bin
Primary,27-07-J-06,No,Yes,1,No,No,3,Bin
Primary,27-07-J-07,No,Yes,1,No,No,45,Bin
Primary,27-07-J-09,No,Yes,1,No,No,34,Bin
Primary,27-07-K-01,No,Yes,1,No,No,23,Bin
Primary,27-07-K-03,No,Yes,1,No,No,20,Bin
Primary,27-07-K-04,No,Yes,1,No,No,226,Bin
Primary,27-07-K-05,No,Yes,1,No,No,94,Bin
Primary,27-07-K-06,No,Yes,1,No,No,68,Bin
Primary,27-07-K-07,No,Yes,1,No,No,8,Bin
Primary,27-07-L-01,No,Yes,1,No,No,16,Bin
Primary,27-07-L-02,No,Yes,1,No,No,2,Bin
Primary,27-07-L-03,No,Yes,1,No,No,9,Bin
Primary,27-07-L-04,No,Yes,1,No,No,39,Bin
Primary,27-07-L-05,No,Yes,1,No,No,63,Bin
Primary,27-07-L-06,No,Yes,1,No,No,11,Bin
Primary,27-07-L-07,No,Yes,1,No,No,2,Bin
Primary,27-07-M-01,No,Yes,1,No,No,2,Bin
Primary,27-07-M-02,No,Yes,1,No,No,126,Bin
Primary,27-07-M-03,No,Yes,1,No,No,117,Bin
Primary,27-07-M-04,No,Yes,1,No,No,12,Bin
Primary,27-07-M-05,No,Yes,1,No,No,1,Bin
Primary,27-07-M-06,No,Yes,1,No,No,2,Bin
Primary,27-07-M-07,No,Yes,1,No,No,29,Bin
Primary,27-08-A-01,Yes,Yes,0,No,No,39,Bin
Primary,27-08-A-02,Yes,Yes,1,No,No,16,Bin
Primary,27-08-A-03,Yes,Yes,0,No,No,25,Bin
Primary,27-08-A-04,Yes,Yes,0,No,No,9,Bin
Primary,27-08-A-05,Yes,Yes,1,No,No,3,Bin
Primary,27-08-A-06,Yes,Yes,0,No,No,1,Bin
Primary,27-08-A-07,Yes,Yes,0,No,No,1,Bin
Primary,27-08-B-02,Yes,Yes,0,No,No,10,Bin
Primary,27-08-B-03,Yes,Yes,0,No,No,9,Bin
Primary,27-08-B-04,Yes,Yes,0,No,No,12,Bin
Primary,27-08-B-05,Yes,Yes,0,No,No,2,Bin
Primary,27-08-B-07,Yes,Yes,0,No,No,11,Bin
Primary,27-08-B-08,Yes,Yes,0,No,No,35,Bin
Primary,27-08-B-09,Yes,Yes,0,No,No,5,Bin
Primary,27-08-C-02,Yes,Yes,1,No,No,23,Bin
Primary,27-08-C-03,Yes,Yes,1,No,No,10,Bin
Primary,27-08-C-04,Yes,Yes,1,No,No,8,Bin
Primary,27-08-C-05,Yes,Yes,1,No,No,88,Bin
Primary,27-08-C-06,Yes,Yes,1,No,No,6,Bin
Primary,27-08-C-09,Yes,Yes,1,No,No,18,Bin
Primary,27-08-C-10,Yes,Yes,1,No,No,4,Bin
Primary,27-08-C-11,Yes,Yes,1,No,No,13,Bin
Primary,27-08-D-01,Yes,Yes,1,No,No,14,Bin
Primary,27-08-D-02,Yes,Yes,1,No,No,10,Bin
Primary,27-08-D-03,Yes,Yes,1,No,No,7,Bin
Primary,27-08-D-04,Yes,Yes,1,No,No,10,Bin
Primary,27-08-D-05,Yes,Yes,1,No,No,2,Bin
Primary,27-08-D-06,Yes,Yes,1,No,No,2,Bin
Primary,27-08-D-07,Yes,Yes,1,No,No,23,Bin
Primary,27-08-E-01,No,Yes,1,No,No,6,Bin
Primary,27-08-E-02,No,Yes,1,No,No,16,Bin
Primary,27-08-E-03,No,Yes,1,No,No,12,Bin
Primary,27-08-E-04,No,Yes,1,No,No,3,Bin
Primary,27-08-E-05,No,Yes,1,No,No,9,Bin
Primary,27-08-E-06,No,Yes,1,No,No,9,Bin
Primary,27-08-E-07,No,Yes,1,No,No,5,Bin
Primary,27-08-E-08,No,Yes,1,No,No,16,Bin
Primary,27-08-E-09,No,Yes,1,No,No,12,Bin
Primary,27-08-F-01,No,Yes,1,No,No,4,Bin
Primary,27-08-F-02,No,Yes,1,No,No,6,Bin
Primary,27-08-F-03,No,Yes,1,No,No,8,Bin
Primary,27-08-F-04,No,Yes,1,No,No,5,Bin
Primary,27-08-F-05,No,Yes,1,No,No,5,Bin
Primary,27-08-F-06,No,Yes,1,No,No,2,Bin
Primary,27-08-F-07,No,Yes,1,No,No,5,Bin
Primary,27-08-F-08,No,Yes,1,No,No,13,Bin
Primary,27-08-F-09,No,Yes,1,No,No,16,Bin
Primary,27-08-F-10,No,Yes,1,No,No,7,Bin
Primary,27-08-G-01,No,Yes,1,No,No,6,Bin
Primary,27-08-G-02,No,Yes,1,No,No,10,Bin
Primary,27-08-G-03,No,Yes,1,No,No,4,Bin
Primary,27-08-G-05,No,Yes,1,No,No,7,Bin
Primary,27-08-G-06,No,Yes,1,No,No,6,Bin
Primary,27-08-G-07,No,Yes,1,No,No,1,Bin
Primary,27-08-G-08,No,Yes,1,No,No,12,Bin
Primary,27-08-G-09,No,Yes,1,No,No,3,Bin
Primary,27-08-G-10,No,Yes,1,No,No,10,Bin
Primary,27-08-H-01,No,Yes,1,No,No,7,Bin
Primary,27-08-H-02,No,Yes,1,No,No,10,Bin
Primary,27-08-H-03,No,Yes,1,No,No,48,Bin
Primary,27-08-H-04,No,Yes,1,No,No,7,Bin
Primary,27-08-H-05,No,Yes,1,No,No,970,Bin
Primary,27-08-H-06,No,Yes,1,No,No,14,Bin
Primary,27-08-H-07,No,Yes,1,No,No,8,Bin
Primary,27-08-I-01,No,Yes,1,No,No,9,Bin
Primary,27-08-I-02,No,Yes,1,No,No,16,Bin
Primary,27-08-I-03,No,Yes,1,No,No,40,Bin
Primary,27-08-I-04,No,Yes,1,No,No,22,Bin
Primary,27-08-I-05,No,Yes,1,No,No,66,Bin
Primary,27-08-I-06,No,Yes,1,No,No,35,Bin
Primary,27-08-J-01,No,Yes,1,No,No,9,Bin
Primary,27-08-J-02,No,Yes,1,No,No,16,Bin
Primary,27-08-J-03,No,Yes,1,No,No,5,Bin
Primary,27-08-J-04,No,Yes,1,No,No,12,Bin
Primary,27-08-J-05,No,Yes,1,No,No,24,Bin
Primary,27-08-J-06,No,Yes,1,No,No,3,Bin
Primary,27-08-K-01,No,Yes,1,No,No,6,Bin
Primary,27-08-K-02,No,Yes,1,No,No,1,Bin
Primary,27-08-K-03,No,Yes,1,No,No,11,Bin
Primary,27-08-K-04,No,Yes,1,No,No,125,Bin
Primary,27-08-K-05,No,Yes,1,No,No,6,Bin
Primary,27-08-K-06,No,Yes,1,No,No,30,Bin
Primary,27-08-K-07,No,Yes,1,No,No,1,Bin
Primary,27-08-K-08,No,Yes,1,No,No,3,Bin
Primary,27-08-L-01,No,Yes,1,No,No,34,Bin
Primary,27-08-L-02,No,Yes,1,No,No,8,Bin
Primary,27-08-L-04,No,Yes,1,No,No,53,Bin
Primary,27-08-L-05,No,Yes,1,No,No,9,Bin
Primary,27-08-L-06,No,Yes,1,No,No,50,Bin
Primary,27-08-L-07,No,Yes,1,No,No,6,Bin
Primary,27-08-M-01,No,Yes,1,No,No,58,Bin
Primary,27-08-M-02,No,Yes,1,No,No,7,Bin
Primary,27-08-M-03,No,Yes,1,No,No,34,Bin
Primary,27-08-M-04,No,Yes,1,No,No,3,Bin
Primary,27-08-M-05,No,Yes,1,No,No,6,Bin
Primary,27-08-M-06,No,Yes,1,No,No,14,Bin
Primary,27-08-M-07,No,Yes,1,No,No,10,Bin
Primary,27-09-A-03,Yes,Yes,0,No,No,10,Bin
Primary,27-09-A-05,Yes,Yes,0,No,No,4,Bin
Primary,27-09-A-06,Yes,Yes,0,No,No,4,Bin
Primary,27-09-A-07,Yes,Yes,1,No,No,8,Bin
Primary,27-09-B-02,Yes,Yes,0,No,No,21,Bin
Primary,27-09-B-03,Yes,Yes,0,No,No,10,Bin
Primary,27-09-B-04,Yes,Yes,0,No,No,23,Bin
Primary,27-09-B-05,Yes,Yes,0,No,No,11,Bin
Primary,27-09-B-06,Yes,Yes,0,No,No,5,Bin
Primary,27-09-B-07,Yes,Yes,0,No,No,2,Bin
Primary,27-09-B-08,Yes,Yes,0,No,No,4,Bin
Primary,27-09-C-02,Yes,Yes,1,No,No,3,Bin
Primary,27-09-C-03,Yes,Yes,1,No,No,1,Bin
Primary,27-09-C-04,Yes,Yes,1,No,No,1,Bin
Primary,27-09-C-05,Yes,Yes,1,No,No,4,Bin
Primary,27-09-C-06,Yes,Yes,1,No,No,1,Bin
Primary,27-09-C-07,Yes,Yes,1,No,No,10,Bin
Primary,27-09-C-09,Yes,Yes,1,No,No,7,Bin
Primary,27-09-C-10,Yes,Yes,1,No,No,19,Bin
Primary,27-09-D-01,Yes,Yes,1,No,No,3,Bin
Primary,27-09-D-03,Yes,Yes,1,No,No,58,Bin
Primary,27-09-D-04,Yes,Yes,1,No,No,2,Bin
Primary,27-09-D-06,Yes,Yes,1,No,No,7,Bin
Primary,27-09-D-07,No,Yes,1,No,No,9,Bin
Primary,27-09-D-08,Yes,Yes,1,No,No,75,Bin
Primary,27-09-D-09,Yes,Yes,1,No,No,11,Bin
Primary,27-09-D-10,Yes,Yes,1,No,No,11,Bin
Primary,27-09-E-01,No,Yes,1,No,No,50,Bin
Primary,27-09-E-02,No,Yes,1,No,No,22,Bin
Primary,27-09-E-03,No,Yes,1,No,No,6,Bin
Primary,27-09-E-04,No,Yes,1,No,No,16,Bin
Primary,27-09-E-05,No,Yes,1,No,No,1,Bin
Primary,27-09-E-08,No,Yes,1,No,No,50,Bin
Primary,27-09-E-09,No,Yes,1,No,No,2,Bin
Primary,27-09-F-01,No,Yes,1,No,No,16,Bin
Primary,27-09-F-02,No,Yes,1,No,No,4,Bin
Primary,27-09-F-03,No,Yes,1,No,No,2,Bin
Primary,27-09-F-04,No,Yes,1,No,No,4,Bin
Primary,27-09-F-05,No,Yes,1,No,No,16,Bin
Primary,27-09-F-06,No,Yes,1,No,No,3,Bin
Primary,27-09-F-07,No,Yes,1,No,No,9,Bin
Primary,27-09-F-08,No,Yes,1,No,No,11,Bin
Primary,27-09-G-01,No,Yes,1,No,No,7,Bin
Primary,27-09-G-02,No,Yes,1,No,No,6,Bin
Primary,27-09-G-03,No,Yes,1,No,No,28,Bin
Primary,27-09-G-04,No,Yes,1,No,No,3,Bin
Primary,27-09-G-05,No,Yes,1,No,No,2,Bin
Primary,27-09-G-06,No,Yes,1,No,No,64,Bin
Primary,27-09-G-07,No,Yes,1,No,No,22,Bin
Primary,27-09-G-08,No,Yes,1,No,No,10,Bin
Primary,27-09-H-01,No,Yes,1,No,No,16,Bin
Primary,27-09-H-02,No,Yes,1,No,No,8,Bin
Primary,27-09-H-03,No,Yes,1,No,No,24,Bin
Primary,27-09-H-04,No,Yes,1,No,No,16,Bin
Primary,27-09-H-05,No,Yes,1,No,No,3,Bin
Primary,27-09-H-06,No,Yes,1,No,No,10,Bin
Primary,27-09-H-07,No,Yes,1,No,No,2,Bin
Primary,27-09-H-08,No,Yes,1,No,No,10,Bin
Primary,27-09-I-01,No,Yes,1,No,No,16,Bin
Primary,27-09-I-02,No,Yes,1,No,No,109,Bin
Primary,27-09-I-03,No,Yes,1,No,No,2,Bin
Primary,27-09-I-04,No,Yes,1,No,No,97,Bin
Primary,27-09-I-05,No,Yes,1,No,No,71,Bin
Primary,27-09-I-06,No,Yes,1,No,No,1,Bin
Primary,27-09-J-01,No,Yes,1,No,No,44,Bin
Primary,27-09-J-02,No,Yes,1,No,No,21,Bin
Primary,27-09-J-04,No,Yes,1,No,No,6,Bin
Primary,27-09-J-05,No,Yes,1,No,No,6,Bin
Primary,27-09-J-07,No,Yes,1,No,No,23,Bin
Primary,27-09-K-01,No,Yes,1,No,No,120,Bin
Primary,27-09-K-02,No,Yes,1,No,No,7,Bin
Primary,27-09-K-03,No,Yes,1,No,No,33,Bin
Primary,27-09-K-04,No,Yes,1,No,No,36,Bin
Primary,27-09-K-05,No,Yes,1,No,No,11,Bin
Primary,27-09-K-06,No,Yes,1,No,No,126,Bin
Primary,27-09-L-01,No,Yes,1,No,No,123,Bin
Primary,27-09-L-02,No,Yes,1,No,No,127,Bin
Primary,27-09-L-04,No,Yes,1,No,No,108,Bin
Primary,27-09-L-06,No,Yes,1,No,No,56,Bin
Primary,27-09-L-07,No,Yes,1,No,No,9,Bin
Primary,27-09-M-01,No,Yes,1,No,No,27,Bin
Primary,27-09-M-02,No,Yes,1,No,No,10,Bin
Primary,27-09-M-04,No,Yes,1,No,No,1,Bin
Primary,27-09-M-05,No,Yes,1,No,No,1,Bin
Primary,27-09-M-06,No,Yes,1,No,No,15,Bin
Primary,27-09-M-07,No,Yes,1,No,No,122,Bin
Primary,27-10-A-02,Yes,Yes,0,No,No,18,Bin
Primary,27-10-A-03,Yes,Yes,0,No,No,1,Bin
Primary,27-10-A-04,Yes,Yes,0,No,No,12,Bin
Primary,27-10-A-05,Yes,Yes,0,No,No,4,Bin
Primary,27-10-A-06,Yes,Yes,0,No,No,16,Bin
Primary,27-10-B-01,Yes,Yes,0,No,No,13,Bin
Primary,27-10-B-02,Yes,Yes,0,No,No,18,Bin
Primary,27-10-B-03,Yes,Yes,0,No,No,2,Bin
Primary,27-10-B-04,Yes,Yes,0,No,No,26,Bin
Primary,27-10-B-05,Yes,Yes,0,No,No,4,Bin
Primary,27-10-B-06,Yes,Yes,0,No,No,48,Bin
Primary,27-10-B-07,Yes,Yes,0,No,No,13,Bin
Primary,27-10-C-01,Yes,Yes,1,No,No,3,Bin
Primary,27-10-C-02,Yes,Yes,1,No,No,47,Bin
Primary,27-10-C-03,Yes,Yes,1,No,No,8,Bin
Primary,27-10-C-04,Yes,Yes,1,No,No,5,Bin
Primary,27-10-C-05,Yes,Yes,1,No,No,2,Bin
Primary,27-10-C-06,Yes,Yes,1,No,No,5,Bin
Primary,27-10-C-07,Yes,Yes,1,No,No,11,Bin
Primary,27-10-D-01,Yes,Yes,1,No,No,19,Bin
Primary,27-10-D-02,Yes,Yes,1,No,No,26,Bin
Primary,27-10-D-03,Yes,Yes,1,No,No,1,Bin
Primary,27-10-D-04,Yes,Yes,1,No,No,1,Bin
Primary,27-10-D-05,Yes,Yes,1,No,No,2,Bin
Primary,27-10-D-06,Yes,Yes,1,No,No,1,Bin
Primary,27-10-D-07,Yes,Yes,1,No,No,8,Bin
Primary,27-10-E-01,No,Yes,1,No,No,20,Bin
Primary,27-10-E-02,No,Yes,1,No,No,10,Bin
Primary,27-10-E-03,No,Yes,1,No,No,7,Bin
Primary,27-10-E-04,No,Yes,1,No,No,16,Bin
Primary,27-10-E-06,No,Yes,1,No,No,5,Bin
Primary,27-10-E-07,No,Yes,1,No,No,10,Bin
Primary,27-10-F-01,No,Yes,1,No,No,40,Bin
Primary,27-10-F-02,No,Yes,1,No,No,8,Bin
Primary,27-10-F-04,No,Yes,1,No,No,12,Bin
Primary,27-10-F-05,No,Yes,1,No,No,13,Bin
Primary,27-10-F-06,No,Yes,1,No,No,8,Bin
Primary,27-10-F-07,No,Yes,1,No,No,1,Bin
Primary,27-10-G-01,No,Yes,1,No,No,12,Bin
Primary,27-10-G-03,No,Yes,1,No,No,15,Bin
Primary,27-10-G-04,No,Yes,1,No,No,2,Bin
Primary,27-10-G-06,No,Yes,1,No,No,28,Bin
Primary,27-10-G-07,No,Yes,1,No,No,24,Bin
Primary,27-10-G-08,No,Yes,1,No,No,168,Bin
Primary,27-10-G-09,No,Yes,1,No,No,1,Bin
Primary,27-10-H-01,No,Yes,1,No,No,5,Bin
Primary,27-10-H-02,No,Yes,1,No,No,3,Bin
Primary,27-10-H-04,No,Yes,1,No,No,20,Bin
Primary,27-10-H-05,No,Yes,1,No,No,380,Bin
Primary,27-10-H-06,No,Yes,1,No,No,1,Bin
Primary,27-10-H-07,No,Yes,1,No,No,51,Bin
Primary,27-10-I-01,No,Yes,1,No,No,120,Bin
Primary,27-10-I-02,No,Yes,1,No,No,125,Bin
Primary,27-10-I-04,No,Yes,1,No,No,7,Bin
Primary,27-10-I-05,No,Yes,1,No,No,9,Bin
Primary,27-10-I-06,No,Yes,1,No,No,5,Bin
Primary,27-10-I-07,No,Yes,1,No,No,6,Bin
Primary,27-10-J-01,No,Yes,1,No,No,19,Bin
Primary,27-10-J-02,No,Yes,1,No,No,16,Bin
Primary,27-10-J-03,No,Yes,1,No,No,11,Bin
Primary,27-10-J-04,No,Yes,1,No,No,8,Bin
Primary,27-10-J-06,No,Yes,1,No,No,1,Bin
Primary,27-10-J-07,No,Yes,1,No,No,22,Bin
Primary,27-10-K-01,No,Yes,1,No,No,13,Bin
Primary,27-10-K-02,No,Yes,1,No,No,2,Bin
Primary,27-10-K-03,No,Yes,1,No,No,4,Bin
Primary,27-10-K-04,No,Yes,1,No,No,6,Bin
Primary,27-10-K-05,No,Yes,1,No,No,5,Bin
Primary,27-10-K-06,No,Yes,1,No,No,15,Bin
Primary,27-10-K-07,No,Yes,1,No,No,1,Bin
Primary,27-10-L-01,No,Yes,1,No,No,20,Bin
Primary,27-10-L-02,No,Yes,1,No,No,21,Bin
Primary,27-10-L-03,No,Yes,1,No,No,15,Bin
Primary,27-10-L-04,No,Yes,1,No,No,9,Bin
Primary,27-10-L-05,No,Yes,1,No,No,1,Bin
Primary,27-10-L-06,No,Yes,1,No,No,5,Bin
Primary,27-10-L-07,No,Yes,1,No,No,6,Bin
Primary,27-10-M-01,No,Yes,1,No,No,9,Bin
Primary,27-10-M-02,No,Yes,1,No,No,130,Bin
Primary,27-10-M-03,No,Yes,1,No,No,3,Bin
Primary,27-10-M-04,No,Yes,1,No,No,6,Bin
Primary,27-10-M-05,No,Yes,1,No,No,77,Bin
Primary,27-10-M-06,No,Yes,1,No,No,8,Bin
Primary,27-11-A-02,Yes,Yes,0,No,No,1,Bin
Primary,27-11-A-04,Yes,Yes,0,No,No,27,Bin
Primary,27-11-A-07,Yes,Yes,0,No,No,18,Bin
Primary,27-11-B-01,Yes,Yes,0,No,No,6,Bin
Primary,27-11-B-02,Yes,Yes,0,No,No,12,Bin
Primary,27-11-B-03,Yes,Yes,0,No,No,18,Bin
Primary,27-11-B-04,Yes,Yes,0,No,No,6,Bin
Primary,27-11-B-05,Yes,Yes,0,No,No,2,Bin
Primary,27-11-B-06,Yes,Yes,0,No,No,2,Bin
Primary,27-11-B-07,Yes,Yes,0,No,No,7,Bin
Primary,27-11-C-01,Yes,Yes,1,No,No,1,Bin
Primary,27-11-C-02,Yes,Yes,1,No,No,10,Bin
Primary,27-11-C-03,Yes,Yes,1,No,No,10,Bin
Primary,27-11-C-04,Yes,Yes,1,No,No,3,Bin
Primary,27-11-C-05,Yes,Yes,1,No,No,38,Bin
Primary,27-11-C-07,No,Yes,1,No,No,2,Bin
Primary,27-11-C-08,Yes,Yes,1,No,No,24,Bin
Primary,27-11-C-09,Yes,Yes,1,No,No,10,Bin
Primary,27-11-D-01,Yes,Yes,1,No,No,28,Bin
Primary,27-11-D-02,Yes,Yes,1,No,No,10,Bin
Primary,27-11-D-03,Yes,Yes,1,No,No,49,Bin
Primary,27-11-D-04,Yes,Yes,1,No,No,9,Bin
Primary,27-11-D-06,Yes,Yes,1,No,No,14,Bin
Primary,27-11-D-07,Yes,Yes,1,No,No,10,Bin
Primary,27-11-E-01,No,Yes,1,No,No,4,Bin
Primary,27-11-E-02,No,Yes,1,No,No,11,Bin
Primary,27-11-E-03,No,Yes,1,No,No,11,Bin
Primary,27-11-E-04,No,Yes,1,No,No,11,Bin
Primary,27-11-E-05,No,Yes,1,No,No,6,Bin
Primary,27-11-E-06,No,Yes,1,No,No,5,Bin
Primary,27-11-E-07,No,Yes,1,No,No,5,Bin
Primary,27-11-F-01,No,Yes,1,No,No,1,Bin
Primary,27-11-F-02,No,Yes,1,No,No,4,Bin
Primary,27-11-F-03,No,Yes,1,No,No,2,Bin
Primary,27-11-F-04,No,Yes,1,No,No,9,Bin
Primary,27-11-F-05,No,Yes,1,No,No,27,Bin
Primary,27-11-F-06,No,Yes,1,No,No,1,Bin
Primary,27-11-F-07,No,Yes,1,No,No,7,Bin
Primary,27-11-G-01,No,Yes,1,No,No,6,Bin
Primary,27-11-G-02,No,Yes,1,No,No,12,Bin
Primary,27-11-G-03,No,Yes,1,No,No,45,Bin
Primary,27-11-G-04,No,Yes,1,No,No,3,Bin
Primary,27-11-G-05,No,Yes,1,No,No,22,Bin
Primary,27-11-G-06,No,Yes,1,No,No,5,Bin
Primary,27-11-G-07,No,Yes,1,No,No,140,Bin
Primary,27-11-H-01,No,Yes,1,No,No,47,Bin
Primary,27-11-H-02,No,Yes,1,No,No,19,Bin
Primary,27-11-H-03,No,Yes,1,No,No,16,Bin
Primary,27-11-H-04,No,Yes,1,No,No,6,Bin
Primary,27-11-H-05,No,Yes,1,No,No,2,Bin
Primary,27-11-H-06,No,Yes,1,No,No,16,Bin
Primary,27-11-H-07,No,Yes,1,No,No,22,Bin
Primary,27-11-I-01,No,Yes,1,No,No,2,Bin
Primary,27-11-I-02,No,Yes,1,No,No,16,Bin
Primary,27-11-I-03,No,Yes,1,No,No,5,Bin
Primary,27-11-I-04,No,Yes,1,No,No,13,Bin
Primary,27-11-I-05,No,Yes,1,No,No,8,Bin
Primary,27-11-I-06,No,Yes,1,No,No,4,Bin
Primary,27-11-I-07,No,Yes,1,No,No,16,Bin
Primary,27-11-J-01,No,Yes,1,No,No,15,Bin
Primary,27-11-J-02,No,Yes,1,No,No,31,Bin
Primary,27-11-J-03,No,Yes,1,No,No,1,Bin
Primary,27-11-J-04,No,Yes,1,No,No,2,Bin
